Frequency,Nominal,Min,Max
285000,1.4706287219801448,1.317179705354583,1.5987108472145475
290000,1.4305789079865028,1.2800267349843615,1.5562013480505223
295000,1.3916304761267135,1.2438819318502323,1.514871379674804
300000,1.3537285653317497,1.208695063200178,1.4746622177345197
305000,1.3168218936915244,1.1744191745654655,1.4355189668110562
310000,1.2808624715084314,1.1410103268324203,1.39739025366411
315000,1.2458053414956283,1.1084273581982216,1.3602279494710912
320000,1.2116083431736335,1.0766316683080004,1.3239869179172754
330000,1.145638819102355,1.015259371976637,1.2541017377457582
340000,1.0826648874640405,0.9566288424414674,1.1874252772300118
350000,1.0224304334588918,0.9005056097088452,1.1236833061431495
360000,0.9647076908236283,0.846681162659774,1.0626319348580318
370000,0.9092934272103628,0.7949694549933324,1.0040535337351666
390000,0.8046812785378457,0.6972351789229024,0.893556311419529
400000,0.7551730380083134,0.6509285157563562,0.841895116814418
410000,0.7073482709127161,0.6061624694350718,0.7920272801926845
420000,0.6610868450750053,0.5628270778114097,0.7438211492055411
432000,0.607483996579211,0.5125732575327638,0.6880049399419399
445000,0.5515817021297169,0.4601150440442107,0.6298413413717375
458000,0.4977465788541952,0.40954844498664783,0.5738751671845672
475000,0.43018351927683673,0.3460186379303581,0.5037041896634461
488000,0.380495680273186,0.2992469800249874,0.4521468325410804
500000,0.33602363561358184,0.25734834796833034,0.4060370345951728
515000,0.2821687155296038,0.2065626880841533,0.35024448327900926
530000,0.23008871605800435,0.15740102140431808,0.2963389818559161
550000,0.1631582232901999,0.0941481780614846,0.22713311859798813
565000,0.11467552095166848,0.048277769323356076,0.17705237508271676
580000,0.06753585170807858,0.0036360739675138226,0.1283996669344661
600000,0.006597408198399711,-0.054134758140591675,0.06556508407432633
615000,-0.037787807778149614,-0.09625659432298563,0.01984132994565569
630000,-0.0811329149283386,-0.13742696304114554,-0.0247763533652243
645000,-0.1235108803270217,-0.17771264633345388,-0.06836552053543696
660000,-0.1649880557815256,-0.2171743719614449,-0.11099669533577931
675000,-0.20562491193664592,-0.25586748531705467,-0.15273415073171057
688000,-0.24020660717341696,-0.2888189781974286,-0.1882291958556629
700000,-0.2716334950210912,-0.3187833145823653,-0.22046769666926325
715000,-0.31028699939404697,-0.3557381654146883,-0.26009559124793624
732000,-0.35329933232057564,-0.3978048297018535,-0.30416156655852183
750000,-0.39798321602952447,-0.4415368267674767,-0.349906296896883
765000,-0.43458981718095746,-0.4773864795176418,-0.387356705319022
780000,-0.47065944079405847,-0.5127301206247045,-0.42423580706069713
800000,-0.5179699567572035,-0.560011433711851,-0.47257555555321984
820000,-0.5644473451418118,-0.6065305863687003,-0.5200287805277112
840000,-0.6101521868331019,-0.6523012260615093,-0.5661602227595601
860000,-0.6551394573078867,-0.6973766793333293,-0.6111186221622404
880000,-0.6994591631303271,-0.7418054539563392,-0.6553862684498429
900000,-0.7431568936519459,-0.7856317739928772,-0.6990102697969092
920000,-0.7862743008078544,-0.8288960451165918,-0.7420336646452067
940000,-0.8288495177086809,-0.8716352605719676,-0.7844958543355605
960000,-0.8709175249464144,-0.9138833564223815,-0.8264329817037026
980000,-0.9125104720774613,-0.9556715233260537,-0.8678782633528511
1000000,-0.953657960553422,-0.9970284809214319,-0.9088622820825356
1020000,-0.9943872933868667,-1.0379807199507103,-0.9494132449381665
1040000,-1.0347236960271788,-1.0785527164615603,-0.9895572115055603
1060000,-1.074690512246141,-1.1187671217724255,-1.029318296377433
1080000,-1.114309378270585,-1.1586449313415,-1.0687188491374306
1100000,-1.1536003779290236,-1.198205635222434,-1.1077796147212973
1120000,-1.1925821811839221,-1.237467352407585,-1.1465198766060583
1150000,-1.2505128365560851,-1.2958359119088732,-1.204068254868912
1180000,-1.3078404190626272,-1.3536216466260298,-1.2609911524197674
1200000,-1.345747938786242,-1.3918451421006763,-1.2986172220705343
1220000,-1.3834223243602675,-1.4298434817641932,-1.3360013357954803
1250000,-1.4395236683717545,-1.486444933449413,-1.3916516035949962
1280000,-1.495166797225455,-1.5426041934662058,-1.4468259557306706
1300000,-1.532025158644872,-1.57981503817644,-1.483362529921986
1320000,-1.568705224798636,-1.6168539774023547,-1.5197137578240196
1350000,-1.623410772779241,-1.6721092492711285,-1.57391345964525
1380000,-1.677764046582365,-1.7270252247132574,-1.6277465832745293
1400000,-1.7138168815586097,-1.7634600335838184,-1.6634451180962637
1420000,-1.7497320716323423,-1.7997624286068254,-1.6990002497727708
1450000,-1.803361652923423,-1.8539822065912708,-1.7520794145121568
1480000,-1.856718474917341,-1.9079399578828462,-1.8048740221504107
1500000,-1.8921480837964322,-1.9437758723688505,-1.8399225759915974
1550000,-1.9802664452266572,-2.03292879463888,-1.9270676750264624
1600000,-2.0677962691472156,-2.121518323310067,-2.0135966832181524
1650000,-2.1548079739509483,-2.209612970771864,-2.099582151650947
1700000,-2.241364203223579,-2.297273710033958,-2.185088594763768
1750000,-2.327520934987382,-2.3845550503278496,-2.2701736370024084
1800000,-2.413328406066642,-2.471505933431502,-2.3548889683657213
1850000,-2.498831886543166,-2.5581704846263618,-2.439281144990779
1900000,-2.5840723319102454,-2.6445886450591964,-2.5233922633153205
1950000,-2.669086934871377,-2.730796706790021,-2.607260530502768
2000000,-2.7539095943419243,-2.816827767552878,-2.6909207492795746
2050000,-2.838571315786603,-2.9027121189335596,-2.7744047317936307
2100000,-2.92310055433413,-2.988477579059266,-2.8577416543210745
2150000,-3.007523509982152,-3.074149778831177,-2.940958362448017
2200000,-3.0918643825130006,-3.159752409088958,-3.0240796346046883
2250000,-3.1761455923853754,-3.2453074347831725,-3.107128410428457
2300000,-3.260387972778667,-3.3308352811745556,-3.1901259893068135
2350000,-3.344610937084998,-3.4163549962256137,-3.2730922035401786
2400000,-3.4288326254282038,-3.501884392655056,-3.356045569824579
2450000,-3.513070033205542,-3.58744017255969,-3.439003422150797
2500000,-3.5973391241673727,-3.6730380370434053,-3.521982028720297
2550000,-3.681654930156663,-3.7586927829099945,-3.6049966950711516
2600000,-3.766031639303316,-3.8444183881609746,-3.6880618552696918
2700000,-3.935020761337906,-4.016134441032143,-3.854397512094261
2750000,-4.0196579929726735,-4.102149391447722,-3.9376932030494722
2800000,-4.104405882269831,-4.188284320255798,-4.021089897515639
2850000,-4.189275412649175,-4.274550094216921,-4.1045987205984735
2900000,-4.274277081971306,-4.360957108445027,-4.188230296306788
2950000,-4.359420942197002,-4.447515324839845,-4.271994788573372
3000000,-4.4447166350428775,-4.5342343066373125,-4.3559019381383495
3050000,-4.530173424093713,-4.621123249523651,-4.439961095769507
3100000,-4.615800223769835,-4.708191009699413,-4.524181252232177
3150000,-4.701605625498975,-4.795446129232681,-4.608571065369394
3200000,-4.787597921397627,-4.882896858996543,-4.693138884608145
3300000,-4.960174994375796,-5.058416819496947,-4.862840528215648
3400000,-5.133592560772729,-5.234811817385531,-5.033347604407848
3500000,-5.307908133558302,-5.41213926601225,-5.2047178254264
3600000,-5.4831760710762545,-5.590453501817582,-5.377005660970288
3700000,-5.659447952197536,-5.76980614719727,-5.550262726933128
