Frequency,Nominal,Min,Max
15000,1768.5408960745526,1685.66883296065,1847.1130592000343
15500,1802.5540675393024,1720.8786383159213,1879.8615424136694
16000,1834.6531853060262,1754.2031987143193,1910.6845760296349
16500,1864.9580459988038,1785.7516446202008,1939.7107569863554
17000,1893.5815521108536,1815.6279273559742,1967.0602482654747
17500,1920.6298204770874,1843.9306714813567,1992.845121967788
18000,1946.202379698399,1870.7531588513284,2017.1697541628434
18500,1970.392425466465,1896.1834041724874,2040.1312475099544
19000,1993.2871116670901,1920.3042933527213,2061.8198648153293
19500,2014.967861432467,1943.1937639380753,2082.3194617770555
20000,2035.5106868095183,1964.925012593339,2101.7079108192556
20500,2054.986508964578,1985.566718648992,2120.057510556013
21000,2073.461473220845,2005.1832756944461,2137.4353773441176
21500,2090.9972549738336,2023.8350253723813,2153.903816780162
22000,2107.6513538237914,2041.578489143315,2169.5206740126373
22500,2123.4773742228053,2058.466594996841,2184.3396624733155
23000,2138.5252916448967,2074.548896993398,2198.410671156539
23500,2152.8417038121906,2089.8717862049125,2211.780050943754
24000,2166.4700668944593,2104.478692139305,2224.490880722657
24500,2179.4509168777604,2118.4102741232477,2236.583214215469
25000,2191.822076495611,2131.704602409897,2248.0943085311455
25500,2203.6188482527023,2144.397328995882,2259.0588355089944
26000,2214.8741941611133,2156.5218482922214,2269.509076938123
27000,2235.8817448506866,2179.189449899798,2288.98494708998
27500,2245.689616474368,2189.7893428513985,2298.0647417126324
28000,2255.0676734810336,2199.9349052704647,2306.7388769441754
28500,2264.0394547383708,2209.6503206988928,2315.0301218469554
29000,2272.6269968331167,2218.9582850286856,2322.959746011971
29500,2280.8509401750657,2227.8801064698428,2330.54762992753
30000,2288.730627215078,2236.4357986213554,2337.8123666527863
30500,2296.2841933509003,2244.6441670822824,2344.7713554917445
31000,2303.528651060548,2252.5228900236234,2351.4408883125416
31500,2310.4799677688916,2260.0885931234698,2357.836229107464
32000,2317.153137919817,2267.3569192481805,2363.9716873432085
33000,2329.7205467797385,2281.0594821661084,2375.5158220162007
34000,2341.333788201016,2293.738416271569,2386.1711205418474
35000,2352.083992849998,2305.4895348208247,2396.023959506293
36000,2362.052029844609,2316.3981266698497,2405.150781133983
37000,2371.3098120013133,2326.540254350955,2413.61939008702
39000,2387.9440691393856,2344.789833494868,2428.8165063514016
40000,2395.4289508384504,2353.012673556919,2435.646666001584
41000,2402.4219524654013,2360.701409991034,2442.023443174081
42000,2408.9642875222257,2367.900152177183,2447.985299287759
43200,2416.2721627390047,2375.947566022821,2454.6402298887974
44500,2423.582936746553,2384.0048766499767,2461.292996745763
45800,2430.325663003375,2391.4421032841014,2467.4245772551108
47500,2438.3787916411043,2400.332242755312,2474.74241560984
48800,2444.014599086131,2406.558714854889,2479.8601625144206
50000,2448.8558560266233,2411.9105966302523,2484.254103219354
51500,2454.466081104089,2418.116301881536,2489.34330825484
53000,2459.6333631299176,2423.8356208628447,2494.0281834610555
55000,2465.9107151700578,2430.7882240209706,2499.7162373316587
56500,2470.2094480335063,2435.5523021820186,2503.6093555896714
58000,2474.194733428204,2439.9711368969342,2507.2171033046943
60000,2479.0712143165365,2445.380919055535,2511.6296581094925
61500,2482.433817592991,2449.1130621824354,2514.6711000192863
63000,2485.568809078228,2452.5939046450267,2517.5057438033023
64500,2488.496086548025,2455.8452738753062,2520.151767442907
66000,2491.2334405627084,2458.886703253424,2522.625411329141
67500,2493.7968141905435,2461.7357123814877,2524.941218869561
68800,2495.8887795101946,2464.0614201663575,2526.8307040485274
70000,2497.7207187098547,2466.0985176638133,2528.485004989691
71500,2499.8863380391854,2468.50722950355,2530.4402378248024
73200,2502.1864708224775,2471.066225000077,2532.5164515505917
75000,2504.4584059543195,2473.5945277697197,2534.5667433545477
76500,2506.2339060272816,2475.570846274749,2536.168706733122
78000,2507.9107372543385,2477.4377135485433,2537.6813845403453
80000,2510.0052689751446,2479.7701341695115,2539.5705173148217
82000,2511.9522068376496,2481.938709653944,2541.3261776394284
84000,2513.7650308208663,2483.9583462896335,2542.960596142244
86000,2515.4557250144344,2485.842303661902,2544.484640972841
88000,2517.034971421512,2487.602406894366,2545.9079950981713
90000,2518.5123152430583,2489.2492278391164,2547.2393073794983
