Frequency,Nominal,Min,Max
148000,-0.00019770651467270492,-0.0020809359904922758,0.0016440561179825379
150000,-0.00020182543442410364,-0.0020348349412427354,0.0015907372994073067
155000,-0.00021090390932878764,-0.0019267545740027693,0.0014668809430686848
160000,-0.00021839326013745942,-0.0018278910865338997,0.0013552015885740672
165000,-0.00022445945732882966,-0.0017371212069345826,0.0012542698288930333
170000,-0.00022924445589533302,-0.0016534843173890592,0.0011628632416453978
175000,-0.00023287024720846172,-0.0015761549897162813,0.001079931438863032
180000,-0.00023544213534535018,-0.0015044207825670223,0.0010045678125940516
185000,-0.00023705140291531947,-0.001437664179019245,0.0009359865494563472
190000,-0.00023777749300484167,-0.0013753478051046456,0.0008735038205346779
195000,-0.00023768980512027857,-0.0013170022655647888,0.0008165223017338961
200000,-0.00023684918114317007,-0.0012622160802755486,0.0007645183674214
205000,-0.00023530914104254717,-0.001210627316733978,0.000717031442512203
210000,-0.0002331169153377038,-0.0011619165997566847,0.0006736551069138659
215000,-0.00023031431162677846,-0.0011158012451578042,0.0006340296304989283
220000,-0.00022693844498886115,-0.0010720303156411231,0.0005978356815322902
225000,-0.00022302235612945394,-0.001030380436773208,0.0005647890023606243
230000,-0.00021859553661577124,-0.0009906522424372648,0.0005346358861640605
235000,-0.0002136843767877154,-0.000952667343825203,0.0005071493198545406
240000,-0.0002083125490500823,-0.0009162657355717254,0.0004821256833889882
245000,-0.0002025013370279344,-0.0008813035685797532,0.0004593819155759022
250000,-0.00019626991922433643,-0.000847651231308607,0.000438753072500057
255000,-0.00018963561404244963,-0.0008151916918181168,0.0004200902177074364
260000,-0.00018261409219699927,-0.000783819060696182,0.0004032585935408925
270000,-0.00016746492744450618,-0.000723959344259999,0.00037461156719155496
275000,-0.00015936193456476903,-0.0006953057295093647,0.00036258422884637425
280000,-0.0001509212890167391,-0.0006674041791141791,0.000351961977151546
285000,-0.00014215276718860075,-0.0006401886618383039,0.0003426607731693385
290000,-0.00013306531093770405,-0.0006135987891290093,0.00033460375811041027
295000,-0.00012366711173021286,-0.0005875792463382762,0.0003277205295194684
300000,-0.00011396568502064668,-0.0005620792896881868,0.0003219465011561952
305000,-0.00010396793616352149,-0.0005370523004655027,0.000317222335715761
310000,-0.00009368021895932331,-0.0005124553891519939,0.000313493441077283
315000,-0.00008310838778564908,-0.00048824904319086154,0.00031070952205241887
320000,-0.00007225784400976641,-0.0004643968128981219,0.0003088241807706521
330000,-0.00004974020366367966,-0.0004176225617616412,0.00030758102253379435
340000,-0.000026162920287245953,-0.00037189234838001166,0.0003094580706593632
350000,-0.0000015566122514772835,-0.00032699972083541026,0.0003141924812449592
360000,0.000024052283854412285,-0.00028276650418227053,0.00032155738902087165
370000,0.00005064084434304938,-0.00023903827894246197,0.00033135615359191343
390000,0.00010667964098394996,-0.00015257635756636613,0.0003575924008889431
400000,0.00013609713352597677,-0.00010962244733734039,0.00037374935843186816
410000,0.00016642812077701113,-0.00006672848758440176,0.00039177325263898053
420000,0.000197660708616395,-0.000023814664234415784,0.0004115623588453782
432000,0.00023631517448681453,0.000027807023770693374,0.0004375133083751148
445000,0.0002796203780380002,0.0000840010402892644,0.0004681915337260598
458000,0.0003243951530491799,0.00014059094015768462,0.0005013909159336866
475000,0.0003851390355274538,0.00021535810888038682,0.0005483956081213704
488000,0.00043325011799984,0.0002732280461794385,0.0005869451979543641
500000,0.00047892639995805107,0.00032725254157520714,0.000624441834036903
515000,0.0005377189187908116,0.000395680668469102,0.0006737929482969296
530000,0.0005983849229225328,0.0004651866459669957,0.0007257967468578613
550000,0.0006821676048581746,0.0005596664340621753,0.0007990968173633894
565000,0.0007471629148553157,0.0006319627878772909,0.0008569370135736385
580000,0.000813998746665193,0.0007055514363408211,0.0009171545972314792
600000,0.0009059635376505601,0.0008057610242014056,0.0010010382675674353
615000,0.0009770665484037854,0.0008825396216786496,0.0010665778932795965
630000,0.0010499884727378382,0.0009607474800255382,0.0011343179772151013
645000,0.0011247242909567506,0.001040415658854224,0.0012042181607285604
660000,0.0012012694970520814,0.001120943291417687,0.0012762425685306036
675000,0.0012796200299148286,0.0012019791216677444,0.0013503592164772172
688000,0.0013489812845318531,0.0012735356840242482,0.001416263853043319
700000,0.0014142062613964302,0.0013406866965164957,0.0014784600683851138
715000,0.0014973539277403118,0.0014261165605316344,0.0015580240900912225
