Frequency,Nominal,Min,Max
660000,1.5588353197923667e-9,1.5585276151212438e-9,1.5591958435429308e-9
675000,1.5587118183887669e-9,1.5584180116348417e-9,1.5590560881112317e-9
688000,1.558612110242932e-9,1.558329622399519e-9,1.5589431419668175e-9
700000,1.5585256688891843e-9,1.5582530759984726e-9,1.5588451278599471e-9
715000,1.5584246339164126e-9,1.5581637178309494e-9,1.5587304359849025e-9
732000,1.5583188325410023e-9,1.5580702943244939e-9,1.558610157574113e-9
750000,1.5582160377599355e-9,1.5579797012573325e-9,1.5584930916079944e-9
765000,1.5581370293283806e-9,1.5579102115369665e-9,1.5584029499281457e-9
780000,1.5580636013849756e-9,1.5578457598054327e-9,1.5583190231652883e-9
800000,1.5579736987300924e-9,1.557767050953056e-9,1.55821602782711e-9
820000,1.5578921761425388e-9,1.5576959151224248e-9,1.558122356408484e-9
840000,1.5578182917239856e-9,1.5576316862160338e-9,1.558037178383924e-9
860000,1.5577513887024319e-9,1.5575737745727496e-9,1.557959758511867e-9
880000,1.557690883973548e-9,1.5575216566773906e-9,1.5578894440109259e-9
900000,1.5576362584015815e-9,1.5574748664507026e-9,1.557825653704939e-9
920000,1.5575870485777135e-9,1.5574329878483793e-9,1.5577678687988909e-9
940000,1.5575428397908896e-9,1.557395648549019e-9,1.5577156250116018e-9
960000,1.5575032600114981e-9,1.5573625145517337e-9,1.5576685058418497e-9
980000,1.5574679747244984e-9,1.5573332855366234e-9,1.5576261367851176e-9
1000000,1.5574366824776655e-9,1.5573076908674597e-9,1.557588180350642e-9
1020000,1.5574091110340492e-9,1.5572854861369744e-9,1.5575543317546785e-9
1040000,1.5573850140367217e-9,1.5572664501721812e-9,1.5575243151871135e-9
1060000,1.5573641681093257e-9,1.5572503824310474e-9,1.557497880565843e-9
1080000,1.5573463703285493e-9,1.5572371007331389e-9,1.5574748007074273e-9
1100000,1.5573314360149913e-9,1.557226439276161e-9,1.5574548688541067e-9
1120000,1.5573191967973962e-9,1.5572182468979774e-9,1.5574378965068093e-9
1150000,1.557305558540461e-9,1.557210289123701e-9,1.5574176145503531e-9
1180000,1.557297176317424e-9,1.5572071614107656e-9,1.5574030869785604e-9
1200000,1.5572943045017502e-9,1.5572075767616812e-9,1.5573963707831349e-9
1220000,1.5572934776025509e-9,1.5572098774481928e-9,1.5573918862071811e-9
1250000,1.5572958549066552e-9,1.5572166690356052e-9,1.5573891011919235e-9
1280000,1.5573023049933342e-9,1.557227228297958e-9,1.5573907459362883e-9
1300000,1.5573087327441847e-9,1.5572362397726141e-9,1.5573941523301664e-9
1320000,1.5573167770075582e-9,1.5572467519184481e-9,1.5573993107767384e-9
1350000,1.5573317284509485e-9,1.5572652028686506e-9,1.5574101702202178e-9
1380000,1.5573499597052117e-9,1.5572867094347698e-9,1.5574245718044828e-9
1400000,1.5573638436548655e-9,1.5573026617852851e-9,1.5574360373692568e-9
1420000,1.5573790524032159e-9,1.5573198528361013e-9,1.557448928480492e-9
1450000,1.55740424824809e-9,1.5573478710133852e-9,1.5574708247073698e-9
1480000,1.5574321760092176e-9,1.5573783972414777e-9,1.5574956498936795e-9
